MutantID,Operator,Extra,POS_NEG,Class,Line,Original,Mutated,AST_NodeType,AST_Condition,MappingStatus
264,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),570,21454,expPos < str.length() - 1,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=BinaryOperation(operandl=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=1), operator=-, prefix_operators=None), operator=<, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
265,LVR,POS,0,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),571,21524,0,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=BinaryOperation(operandl=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=1), operator=-, prefix_operators=None), operator=<, prefix_operators=None), operator=&&, prefix_operators=None)",Nearby Match (±1 lines)
266,LVR,POS,NEG,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),571,21524,-1,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=BinaryOperation(operandl=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=1), operator=-, prefix_operators=None), operator=<, prefix_operators=None), operator=&&, prefix_operators=None)",Nearby Match (±1 lines)
267,AOR,"+(int,int)","%(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),571,21515,expPos % 1,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=BinaryOperation(operandl=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=1), operator=-, prefix_operators=None), operator=<, prefix_operators=None), operator=&&, prefix_operators=None)",Nearby Match (±1 lines)
268,AOR,"+(int,int)","*(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),571,21515,expPos * 1,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=BinaryOperation(operandl=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=1), operator=-, prefix_operators=None), operator=<, prefix_operators=None), operator=&&, prefix_operators=None)",Nearby Match (±1 lines)
269,AOR,"+(int,int)","-(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),571,21515,expPos - 1,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=BinaryOperation(operandl=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=1), operator=-, prefix_operators=None), operator=<, prefix_operators=None), operator=&&, prefix_operators=None)",Nearby Match (±1 lines)
270,AOR,"+(int,int)","/(int,int)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),571,21515,expPos / 1,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=['-'], qualifier=None, selectors=[], value=1), operator=>, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=expPos, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=BinaryOperation(operandl=MethodInvocation(arguments=[], member=length, postfix_operators=[], prefix_operators=[], qualifier=str, selectors=[], type_arguments=None), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=1), operator=-, prefix_operators=None), operator=<, prefix_operators=None), operator=&&, prefix_operators=None)",Nearby Match (±1 lines)
271,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),575,21609,false,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=dec, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=exp, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
272,ROR,"==(java.lang.Object,java.lang.Object)","FALSE(java.lang.Object,java.lang.Object)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),575,21624,false,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=dec, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=exp, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
273,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),575,21605,dec == null == (exp == null),IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=dec, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=exp, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
274,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),575,21617,false,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=dec, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=exp, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
275,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),575,21605,dec == null,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=dec, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=exp, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
276,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),575,21620,exp == null,IfStatement,"BinaryOperation(operandl=BinaryOperation(operandl=MemberReference(member=dec, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operandr=BinaryOperation(operandl=MemberReference(member=exp, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=null), operator===, prefix_operators=None), operator=&&, prefix_operators=None)",Exact Match
277,COR,"&&(boolean,boolean)","==(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),591,22213,isAllZeros(mant) == isAllZeros(exp),IfStatement,"BinaryOperation(operandl=MemberReference(member=numDecimals, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=7), operator=<=, prefix_operators=None)",Nearby Match (±2 lines)
278,COR,"&&(boolean,boolean)","FALSE(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),591,22230,false,IfStatement,"BinaryOperation(operandl=MemberReference(member=numDecimals, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=7), operator=<=, prefix_operators=None)",Nearby Match (±2 lines)
279,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),591,22213,isAllZeros(mant),IfStatement,"BinaryOperation(operandl=MemberReference(member=numDecimals, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=7), operator=<=, prefix_operators=None)",Nearby Match (±2 lines)
280,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),591,22233,isAllZeros(exp),IfStatement,"BinaryOperation(operandl=MemberReference(member=numDecimals, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=7), operator=<=, prefix_operators=None)",Nearby Match (±2 lines)
281,LVR,POS,0,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),593,22294,0,IfStatement,"BinaryOperation(operandl=MemberReference(member=numDecimals, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=7), operator=<=, prefix_operators=None)",Exact Match
282,LVR,POS,NEG,org.apache.commons.lang3.math.NumberUtils@createNumber(java.lang.String),593,22294,-7,IfStatement,"BinaryOperation(operandl=MemberReference(member=numDecimals, postfix_operators=[], prefix_operators=[], qualifier=, selectors=[]), operandr=Literal(postfix_operators=[], prefix_operators=[], qualifier=None, selectors=[], value=7), operator=<=, prefix_operators=None)",Exact Match
